0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
0.0, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 60.240966796875
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.402508735656738, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
11.415525436401367, 62.5
